asgweek_id	week	week1_sent	week2_sent	assignment_identifier	fullpair	admin_unit1	email	num_emails	response	timely_1	timely_2	accuracy	friendly	look_up	link	live_here	reg_here	coded_	first_tt	second_tt	first_name_latino	second_name_latino	first_name	second_name	first_website	second_website	first_subject	second_subject	email_address1	email_address2	from_address_week1	from_address_week2	subject_line_week1	subject_line_week2	strict_enforced	strict_enacted	photo_enforced	photo_enacted	strict_nonphoto	nonphoto	preclear_states	litigation	municipal_only	county_plus	per_black	per_notlat	populationdensitypersqmile	income_est	normal_vote	author_coded	wordcount	gradelevel	totalpopulation	totalpop_latino	elected	southern_state	westcoast_state	mtwest_state	plains_state	midwest_state	midatl_state	ne_state	statereg1	statereg2	idlaw_overall	photolaw	nonphotolaw	noidlaw	idlaw	elected_update	partisan_update	party_update	partydata	code	code.fac	dummy1	dummy2	dummy3	dummy4	dummy5	dummy6	dummy7	dummy8	dummy9	dummy10	dummy11	dummy12	dummy13	dummy14	dummy15	dummy16	dummy17	dummy18	dummy19	dummy20	dummy21	dummy22	dummy23	dummy24	dummy25	dummy26	dummy27	dummy28	dummy29	dummy30	dummy31	dummy32	dummy33	dummy34	dummy35	dummy36	dummy37	dummy38	dummy39	dummy40	dummy41	dummy42	dummy43	dummy44	dummy45	dummy46	dummy47	dummy48
2475	2	1	1	11239	58	"REDACTED"	"REDACTED"	0	0	0	0	""							0	1	0	1	3	1	1	0	0	1	4	1	"walshgreg@ajnmail.net"	"jmartinez@fnweb.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	0	0									12929	388	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	1	1	38	"38"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2476	1	1	1	11239	58	"REDACTED"	"REDACTED"	0	0	0	0	""							0	1	0	1	3	1	1	0	0	1	4	1	"walshgreg@ajnmail.net"	"jmartinez@fnweb.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	0	0									12929	388	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	1	1	38	"38"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2477	1	1	1	11240	59	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							0	1	0	1	4	2	1	0	1	0	4	2	"muellerjake@ajnmail.net"	"rodriguezl@fnweb.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	0	0							94		28691	198	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	1	1	38	"38"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2478	2	1	1	11240	59	"REDACTED"	"REDACTED"	1	1	0	1	"Absolutely accurate"	1	0	0	0	0	0	0	1	0	1	4	2	1	0	1	0	4	2	"muellerjake@ajnmail.net"	"rodriguezl@fnweb.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	0	0							162		28691	198	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	1	1	38	"38"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2479	2	1	1	11241	59	"REDACTED"	"REDACTED"	1	1	0	1	"Non-informative response"	0	0	0	0	1	0	0	1	1	0	2	4	1	0	1	0	2	4	"rodriguezl@ajnmail.net"	"muellerjake@fnweb.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	0	0							83		7852	62	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	38	"38"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2480	1	1	1	11241	59	"REDACTED"	"REDACTED"	0	0	0	0	""							0	1	1	0	2	4	1	0	1	0	2	4	"rodriguezl@ajnmail.net"	"muellerjake@fnweb.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	0	0							83		7852	62	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	38	"38"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2481	1	1	1	11242	60	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							0	1	0	1	3	2	0	1	1	0	3	1	"gregwalsh@fnweb.net"	"lrodriguez@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	0	0							86		12690	322	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	1	1	38	"38"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2482	2	1	1	11242	60	"REDACTED"	"REDACTED"	1	1	0	1	"Absolutely accurate"	0	0	0	0	0	0	0	1	0	1	3	2	0	1	1	0	3	1	"gregwalsh@fnweb.net"	"lrodriguez@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	0	0							98		12690	322	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	1	1	38	"38"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2483	1	1	1	11243	60	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							0	1	1	0	1	4	0	1	1	0	4	2	"martinezjose@fnweb.net"	"muellerj@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	0	0							179		18846	337	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	38	"38"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2484	2	1	1	11243	60	"REDACTED"	"REDACTED"	0	0	0	0	""							0	1	1	0	1	4	0	1	1	0	4	2	"martinezjose@fnweb.net"	"muellerj@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	0	0							179		18846	337	1	1	0	0	0	0	0	0	7	4	1	0	1	0	2	1	1	2	1	38	"38"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2485	1	1	1	11244	1	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							0	1	1	0	1	4	0	1	0	1	2	4	"martinezj@fnweb.net"	"muellerjake@ajnmail.net"	"Question about voting"	"Election question"	0	0	1	0	0	0	1	0	0	0							102		31594	538	0	1	0	0	0	0	0	0	7	4	1	1	0	0	3	0	0	5	1	37	"37"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2486	2	1	1	11244	1	"REDACTED"	"REDACTED"	1	1	0	1	"Non-informative response"	1	1	0	0	0	0	0	1	1	0	1	4	0	1	0	1	2	4	"martinezj@fnweb.net"	"muellerjake@ajnmail.net"	"Question about voting"	"Election question"	0	0	1	0	0	0	1	0	0	0							112		31594	538	0	1	0	0	0	0	0	0	7	4	1	1	0	0	3	0	0	5	1	37	"37"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2487	1	1	1	11245	1	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							0	1	0	1	3	2	0	1	0	1	2	4	"walshg@fnweb.net"	"rodriguezluis@ajnmail.net"	"Question about voting"	"Election question"	0	0	1	0	0	0	1	0	0	0							116		57999	1381	0	1	0	0	0	0	0	0	7	4	1	1	0	0	3	0	0	5	1	37	"37"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2488	2	1	1	11245	1	"REDACTED"	"REDACTED"	1	1	1	1	"Narrow, but accurate"	0	0	0	0	0	0	0	1	0	1	3	2	0	1	0	1	2	4	"walshg@fnweb.net"	"rodriguezluis@ajnmail.net"	"Question about voting"	"Election question"	0	0	1	0	0	0	1	0	0	0							90		57999	1381	0	1	0	0	0	0	0	0	7	4	1	1	0	0	3	0	0	5	1	37	"37"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2489	1	1	1	11246	2	"REDACTED"	"REDACTED"	1	1	0	0	"Absolutely accurate"							0	1	0	1	4	1	1	0	0	1	4	1	"muellerjake@ajnmail.net"	"jmartinez@fnweb.net"	"Question about voting"	"Election question"	0	0	1	0	0	0	1	0	0	0							88		23042	1067	0	1	0	0	0	0	0	0	7	4	1	1	0	0	3	0	0	5	1	37	"37"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2490	2	1	1	11246	2	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"	1	0	1	0	0	1	0	1	0	1	4	1	1	0	0	1	4	1	"muellerjake@ajnmail.net"	"jmartinez@fnweb.net"	"Question about voting"	"Election question"	0	0	1	0	0	0	1	0	0	0							123		23042	1067	0	1	0	0	0	0	0	0	7	4	1	1	0	0	3	0	0	5	1	37	"37"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2491	1	1	1	11247	2	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							0	1	1	0	2	4	1	0	0	1	1	4	"lrodriguez@ajnmail.net"	"muellerjake@fnweb.net"	"Question about voting"	"Election question"	0	0	1	0	0	0	1	0	0	0							88		35897	3309	0	1	0	0	0	0	0	0	7	4	1	1	0	0	3	0	0	5	1	37	"37"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2492	2	1	1	11247	2	"REDACTED"	"REDACTED"	1	1	1	1	"General, but accurate"	0	0	0	0	0	0	0	1	1	0	2	4	1	0	0	1	1	4	"lrodriguez@ajnmail.net"	"muellerjake@fnweb.net"	"Question about voting"	"Election question"	0	0	1	0	0	0	1	0	0	0							103		35897	3309	0	1	0	0	0	0	0	0	7	4	1	1	0	0	3	0	0	5	1	37	"37"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2493	1	1	1	11248	3	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"	1	1	1	0	0	0	1	0	0	1	4	1	0	1	0	1	1	2	"jmueller@fnweb.net"	"martinezj@ajnmail.net"	"Question about voting"	"Election question"	0	0	1	0	0	0	1	0	0	0							210		22802	492	0	1	0	0	0	0	0	0	7	4	1	1	0	0	3	0	0	5	1	37	"37"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2494	2	1	1	11248	3	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							1	0	0	1	4	1	0	1	0	1	1	2	"jmueller@fnweb.net"	"martinezj@ajnmail.net"	"Question about voting"	"Election question"	0	0	1	0	0	0	1	0	0	0							89		22802	492	0	1	0	0	0	0	0	0	7	4	1	1	0	0	3	0	0	5	1	37	"37"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2495	2	1	1	11249	3	"REDACTED"	"REDACTED"	1	1	0	1	"Absolutely accurate"							1	0	1	0	1	3	0	1	0	1	1	2	"jmartinez@fnweb.net"	"walshg@ajnmail.net"	"Question about voting"	"Election question"	0	0	1	0	0	0	1	0	0	0							125		23788	544	0	1	0	0	0	0	0	0	7	4	1	1	0	0	3	0	0	5	1	37	"37"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2496	1	1	1	11249	3	"REDACTED"	"REDACTED"	0	0	0	0	""							1	0	1	0	1	3	0	1	0	1	1	2	"jmartinez@fnweb.net"	"walshg@ajnmail.net"	"Question about voting"	"Election question"	0	0	1	0	0	0	1	0	0	0							125		23788	544	0	1	0	0	0	0	0	0	7	4	1	1	0	0	3	0	0	5	1	37	"37"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2497	1	1	1	11250	4	"REDACTED"	"REDACTED"	1				""						0	1	0	0	1	4	1	0	1	1	0	2	3	"muellerj@fnweb.net"	"josemartinez@ajnmail.net"	"Election question"	"Question about voting"	0	0	1	0	0	0	1	0	0	0							132		33984	776	0	1	0	0	0	0	0	0	7	4	1	1	0	0	3	0	0	5	1	37	"37"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2498	2	1	1	11250	4	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							1	0	0	1	4	1	0	1	1	0	2	3	"muellerj@fnweb.net"	"josemartinez@ajnmail.net"	"Election question"	"Question about voting"	0	0	1	0	0	0	1	0	0	0							138		33984	776	0	1	0	0	0	0	0	0	7	4	1	1	0	0	3	0	0	5	1	37	"37"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2499	1	1	1	11251	4	"REDACTED"	"REDACTED"	1	1	1	1	"General, but accurate"	1	0	0	0	0	0	1	0	1	0	1	4	0	1	1	0	3	1	"josemartinez@fnweb.net"	"jmueller@ajnmail.net"	"Election question"	"Question about voting"	0	0	1	0	0	0	1	0	0	0							91		52160	1071	0	1	0	0	0	0	0	0	7	4	1	1	0	0	3	0	0	5	1	37	"37"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2500	2	1	1	11251	4	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							1	0	1	0	1	4	0	1	1	0	3	1	"josemartinez@fnweb.net"	"jmueller@ajnmail.net"	"Election question"	"Question about voting"	0	0	1	0	0	0	1	0	0	0							111		52160	1071	0	1	0	0	0	0	0	0	7	4	1	1	0	0	3	0	0	5	1	37	"37"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2501	2	1	1	11252	5	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"	1	0	0	0	0	0	0	1	0	1	4	2	0	1	0	1	2	1	"muellerj@fnweb.net"	"lrodriguez@ajnmail.net"	"Question about voting"	"Election question"	0	0	1	0	0	0	1	0	0	0							198		20725	332	0	1	0	0	0	0	0	0	7	4	1	1	0	0	3	0	0	5	1	37	"37"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2502	1	1	1	11252	5	"REDACTED"	"REDACTED"	0	0	0	0	""							0	1	0	1	4	2	0	1	0	1	2	1	"muellerj@fnweb.net"	"lrodriguez@ajnmail.net"	"Question about voting"	"Election question"	0	0	1	0	0	0	1	0	0	0							198		20725	332	0	1	0	0	0	0	0	0	7	4	1	1	0	0	3	0	0	5	1	37	"37"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2503	1	1	1	11253	5	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							0	1	1	0	2	3	0	1	0	1	3	2	"luisrodriguez@fnweb.net"	"walshg@ajnmail.net"	"Question about voting"	"Election question"	0	0	1	0	0	0	1	0	0	0							132		54650	2920	0	1	0	0	0	0	0	0	7	4	1	1	0	0	3	0	0	5	1	37	"37"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2504	2	1	1	11253	5	"REDACTED"	"REDACTED"	1	1	0	1	"Absolutely accurate"	1	0	0	0	0	0	0	1	1	0	2	3	0	1	0	1	3	2	"luisrodriguez@fnweb.net"	"walshg@ajnmail.net"	"Question about voting"	"Election question"	0	0	1	0	0	0	1	0	0	0							264		54650	2920	0	1	0	0	0	0	0	0	7	4	1	1	0	0	3	0	0	5	1	37	"37"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2505	1	1	1	11254	6	"REDACTED"	"REDACTED"	1	1	0	1	"Absolutely accurate"	1	0	1	0	0	0	1	0	1	0	1	3	0	1	1	0	3	2	"josemartinez@fnweb.net"	"walshg@ajnmail.net"	"Election question"	"Question about voting"	0	0	1	0	0	0	1	0	0	0							145		73240	2299	0	1	0	0	0	0	0	0	7	4	1	1	0	0	3	0	0	5	1	37	"37"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2506	2	1	1	11254	6	"REDACTED"	"REDACTED"	1	1	0	1	"Absolutely accurate"							1	0	1	0	1	3	0	1	1	0	3	2	"josemartinez@fnweb.net"	"walshg@ajnmail.net"	"Election question"	"Question about voting"	0	0	1	0	0	0	1	0	0	0							155		73240	2299	0	1	0	0	0	0	0	0	7	4	1	1	0	0	3	0	0	5	1	37	"37"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2507	1	1	1	11255	6	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"	1	0	0	0	0	0	1	0	0	1	4	2	0	1	1	0	1	2	"jmueller@fnweb.net"	"rodriguezl@ajnmail.net"	"Election question"	"Question about voting"	0	0	1	0	0	0	1	0	0	0							137		41207	670	0	1	0	0	0	0	0	0	7	4	1	1	0	0	3	0	0	5	1	37	"37"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2508	2	1	1	11255	6	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							1	0	0	1	4	2	0	1	1	0	1	2	"jmueller@fnweb.net"	"rodriguezl@ajnmail.net"	"Election question"	"Question about voting"	0	0	1	0	0	0	1	0	0	0							77		41207	670	0	1	0	0	0	0	0	0	7	4	1	1	0	0	3	0	0	5	1	37	"37"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
